ID, IDREF, IDNUM, EventoStart, EventoEnd, TipoStart, TipoEnd, Distance_m, X_Start, Y_Start, X_End, Y_End 
128,010A51E0E6,21,16,17,Cascade,Bars_sedimentbuildupzones,39.507,9.426820,45.874247,9.426535,45.874028 
129,010A51E0E6,21,17,18,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426535,45.874028,9.426535,45.874028 
130,010A51E0E6,21,18,18,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426535,45.874028,9.426535,45.874028 
131,010A51E763,22,12,13,Cascade,Cascade,0.052,9.426814,45.874259,9.426814,45.874259 
132,010A51E763,22,13,14,Cascade,Cascade,0.000,9.426814,45.874259,9.426814,45.874259 
133,010A51E763,22,14,15,Cascade,Cascade,0.000,9.426814,45.874259,9.426814,45.874259 
134,010A51E763,22,15,16,Cascade,Cascade,1.201,9.426814,45.874259,9.426809,45.874249 
135,010A51E763,22,16,19,Cascade,Bars_sedimentbuildupzones,27.540,9.426809,45.874249,9.426597,45.874115 
136,010A51E763,22,19,20,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426597,45.874115,9.426597,45.874115 
137,010A51E763,22,20,20,Bars_sedimentbuildupzones,Bars_sedimentbuildupzones,0.000,9.426597,45.874115,9.426597,45.874115 
138,010A51F75F,23,12,13,Cascade,Cascade,0.051,9.426816,45.874257,9.426815,45.874257 
139,010A51F75F,23,13,14,Cascade,Cascade,0.021,9.426815,45.874257,9.426815,45.874257 
140,010A51F75F,23,14,15,Cascade,Cascade,0.000,9.426815,45.874257,9.426815,45.874257 
141,010A51F75F,23,15,16,Cascade,Cascade,7.373,9.426815,45.874257,9.426760,45.874220 
142,010A51F75F,23,16,16,Cascade,Cascade,0.000,9.426760,45.874220,9.426760,45.874220 
143,010A51FC04,24,12,13,Cascade,Cascade,0.074,9.426823,45.874251,9.426822,45.874251 
144,010A51FC04,24,13,14,Cascade,Cascade,0.003,9.426822,45.874251,9.426822,45.874251 
145,010A51FC04,24,14,15,Cascade,Cascade,2.124,9.426822,45.874251,9.426803,45.874247 
146,010A51FC04,24,15,16,Cascade,Pools,18.769,9.426803,45.874247,9.426665,45.874147 
147,010A51FC04,24,16,16,Pools,Pools,0.000,9.426665,45.874147,9.426665,45.874147 
148,010A520131,25,12,13,Cascade,Cascade,5.701,9.426822,45.874253,9.426776,45.874229 
149,010A520131,25,13,14,Cascade,Cascade,0.944,9.426776,45.874229,9.426769,45.874234 
150,010A520131,25,14,15,Cascade,Cascade,6.526,9.426769,45.874234,9.426728,45.874191 
151,010A520131,25,15,16,Cascade,Cascade,3.581,9.426728,45.874191,9.426723,45.874159 
152,010A520131,25,16,18,Cascade,Run_rapid,74.869,9.426723,45.874159,9.426316,45.873613 
153,010A520131,25,18,18,Run_rapid,Run_rapid,0.000,9.426316,45.873613,9.426316,45.873613 
154,010A52051D,26,12,13,Cascade,Cascade,5.443,9.426820,45.874254,9.426776,45.874231 
155,010A52051D,26,13,14,Cascade,Cascade,0.521,9.426776,45.874231,9.426777,45.874226 
156,010A52051D,26,14,15,Cascade,Cascade,0.000,9.426777,45.874226,9.426777,45.874226 
157,010A52051D,26,15,16,Cascade,Cascade,4.252,9.426777,45.874226,9.426743,45.874208 
158,010A52051D,26,16,16,Cascade,Cascade,0.000,9.426743,45.874208,9.426743,45.874208 
159,010A5213BD,27,12,13,Cascade,Cascade,0.032,9.426811,45.874267,9.426811,45.874267 
160,010A5213BD,27,13,14,Cascade,Cascade,0.005,9.426811,45.874267,9.426811,45.874267 
161,010A5213BD,27,14,15,Cascade,Cascade,0.000,9.426811,45.874267,9.426811,45.874267 
162,010A5213BD,27,15,16,Cascade,Cascade,0.187,9.426811,45.874267,9.426809,45.874267 
163,010A5213BD,27,16,17,Cascade,Cascade,13.344,9.426809,45.874267,9.426727,45.874178 
164,010A5213BD,27,17,18,Cascade,Cascade,5.521,9.426727,45.874178,9.426761,45.874214 
165,010A5213BD,27,18,18,Cascade,Cascade,0.000,9.426761,45.874214,9.426761,45.874214 
166,460070A812,28,12,13,Cascade,Cascade,1.995,9.426805,45.874274,9.426795,45.874259 
167,460070A812,28,13,14,Cascade,Cascade,0.091,9.426795,45.874259,9.426794,45.874258 
168,460070A812,28,14,15,Cascade,Banks,1.219,9.426794,45.874258,9.426792,45.874269 
169,460070A812,28,15,16,Banks,Banks,0.000,9.426792,45.874269,9.426792,45.874269 
170,460070A812,28,16,16,Banks,Banks,0.000,9.426792,45.874269,9.426792,45.874269 
171,460070B5E2,29,12,13,Cascade,Cascade,1.555,9.426818,45.874256,9.426804,45.874256 
172,460070B5E2,29,13,14,Cascade,Cascade,0.649,9.426804,45.874256,9.426799,45.874253 
173,460070B5E2,29,14,15,Cascade,Cascade,3.017,9.426799,45.874253,9.426780,45.874233 
174,460070B5E2,29,15,15,Cascade,Cascade,0.000,9.426780,45.874233,9.426780,45.874233 
175,460070BEE1,30,12,13,Cascade,Banks,1.278,9.426806,45.874273,9.426795,45.874269 
176,460070BEE1,30,13,14,Banks,Banks,0.000,9.426795,45.874269,9.426795,45.874269 
